out_id,MeanDecreaseAccuracy,MeanDecreaseAccuracy.pval,Run,Group_type
63afe8e6aac58bf0d670a82ca5bc574c,3.874609321,0.00990099,97,H
4bc29222703188e33f91bbc7f5e197cf,3.794485439,0.01980198,97,H
2bd9309f2f97cae51d18d06ea1ca519a,3.743490188,0.00990099,97,H
2740cf2417c92847cc298cbd71dd1fcd,3.391867365,0.00990099,97,H
1f0532e025d966a685fd0d1f3144bc8a,3.380198455,0.01980198,97,H
e78ecb138a8bee2a728274b849db12c1,3.217406378,0.03960396,97,H
310ab433faac5fab0765d87127d7578f,3.215837164,0.01980198,97,H
e3f6085120269cc587278b4f3486c200,3.066615498,0.02970297,97,H
485b61658eddfbbe67e757221b0d8ab6,2.987378007,0.02970297,97,H
945184b6386c192c0066e0a98a154780,2.957747991,0.00990099,97,H
f992dfdf7e8ebde2cd041f7e4100beff,2.375125446,0.02970297,97,H
e7e1373564db3d14aa3c8cb4371d2f41,2.194260269,0.04950495,97,H
12695f12ae8b1210e9d3acf090b554e3,2.095344338,0.02970297,97,H
fafdee1797b8d36a86cdc7fa53d90233,1.736506602,0.01980198,97,H
056bf8302dac6feaf97bbb7e59b18bad,1.416971687,0.00990099,97,H
f8781b5e3419815b2ae2f762b8ea7fb6,1.416714436,0.03960396,97,H
c30585a73af5735d710e4c0d5bdda63d,1.413899397,0.01980198,97,H
28253162bfd03feed7884f1fa89be177,1.001001503,0.03960396,97,H
b781869b578c76c2f9cc36f891b3ca79,1.001001503,0.02970297,97,H
93fdb9b6d3f885bfc0ad2d0ccaa38359,1.001001503,0.04950495,97,H
f36c50279a8fa1c121cb9dda1ab1cb42,1.001001503,0.01980198,97,H
b3caf1cebbd99b08e7814febe747ea05,5.504116413,0.00990099,98,H
0ed3a6836e138f14044f6950ad7280d2,5.456392935,0.00990099,98,H
1f0532e025d966a685fd0d1f3144bc8a,5.389657421,0.00990099,98,H
29fbc7e5021229480248fa7466a499a2,5.379902737,0.00990099,98,H
945184b6386c192c0066e0a98a154780,5.053168054,0.00990099,98,H
2df371c65a7a3622b70415bd07c4081f,4.828944608,0.01980198,98,H
63afe8e6aac58bf0d670a82ca5bc574c,4.705625399,0.00990099,98,H
f4e78e2e397dc8bd3ca2f87c245a8773,4.477962772,0.00990099,98,H
ba430d5e27861988066538a27c3742d0,4.259772212,0.01980198,98,H
2740cf2417c92847cc298cbd71dd1fcd,3.719201332,0.00990099,98,H
e78ecb138a8bee2a728274b849db12c1,3.681742977,0.00990099,98,H
3c7228b66038b74285cde6a69d28a4bd,3.546351976,0.01980198,98,H
cbef40f459197faa8de7bba6a4764a34,3.413695819,0.04950495,98,H
e3f6085120269cc587278b4f3486c200,3.291442583,0.01980198,98,H
3eb129ba3c12a44620647798dde41194,3.263568716,0.00990099,98,H
e606e6a9dbcbaefd0fe8f53571bbcab0,3.240538768,0.00990099,98,H
4bc29222703188e33f91bbc7f5e197cf,3.034859512,0.01980198,98,H
e708751e62639cc0951c413f92ea7620,3.011146737,0.00990099,98,H
ddfd49f939f92958b1ec816741055348,2.882402455,0.00990099,98,H
2bd9309f2f97cae51d18d06ea1ca519a,2.732296594,0.02970297,98,H
12695f12ae8b1210e9d3acf090b554e3,2.550255772,0.03960396,98,H
9f62f149521020bfdc706fff694712ed,2.359838091,0.00990099,98,H
7f85ac088481e3811666998c6ba22231,2.29159348,0.03960396,98,H
923f521b9cf313f1f95c9367e09bbc1c,2.263058237,0.02970297,98,H
900459d7792d6eda2a65aa3b2063fad6,2.223207596,0.04950495,98,H
a23a4a447ceeffd4b0d85ac179dc766d,2.222387577,0.02970297,98,H
5648dccee530d68ceb3e4d7d22cf8756,2.183072611,0.01980198,98,H
0999f4e86c94093f74e23b12501455f8,2.154965727,0.03960396,98,H
e7e1373564db3d14aa3c8cb4371d2f41,2.126976677,0.03960396,98,H
fe73e5d0bdfc14cc89078fe6b9500b15,2.057096201,0.04950495,98,H
6941eda7df776b8ff1deeb8824906b14,2.013286517,0.03960396,98,H
e31678836ca29c0ebde1bd1003bcdca6,2.003955295,0.01980198,98,H
59f7d8a7f37d6eeec95eb556f33da267,1.808457226,0.04950495,98,H
eae880eaa9c99650e399d9b4eb5dd3b0,1.736542989,0.04950495,98,H
b6e4aa6754753f7e820b486a41800c97,1.732475531,0.02970297,98,H
fa531a9e5007f7d080e555401270d85a,1.729554364,0.04950495,98,H
637b9b3f4d1cbb1a10c07817619cdf69,1.606144187,0.04950495,98,H
9b84c28457b400b5694dd08547a42e61,1.596423604,0.04950495,98,H
e3e3394f16332ae1c1f72962399a9ff0,1.416278,0.04950495,98,H
cc316b0ae4ea0859b4dd3ae52e4b4048,1.415764125,0.00990099,98,H
a4acde8bd07c4ddc1ec9b67ea49083a7,1.001001503,0.04950495,98,H
3b5e5025d3eb814d0abf098474ba41c7,1.001001503,0.03960396,98,H
a785480dada128684e1da263177c2b01,1.001001503,0.04950495,98,H
b3caf1cebbd99b08e7814febe747ea05,6.692629209,0.00990099,99,H
945184b6386c192c0066e0a98a154780,5.378158508,0.00990099,99,H
0ed3a6836e138f14044f6950ad7280d2,4.462699236,0.00990099,99,H
1f0532e025d966a685fd0d1f3144bc8a,4.358035476,0.01980198,99,H
f4e78e2e397dc8bd3ca2f87c245a8773,4.339821569,0.00990099,99,H
e708751e62639cc0951c413f92ea7620,4.275728786,0.00990099,99,H
2bd9309f2f97cae51d18d06ea1ca519a,4.178148786,0.00990099,99,H
ba430d5e27861988066538a27c3742d0,4.118882681,0.01980198,99,H
e3f6085120269cc587278b4f3486c200,4.082185571,0.00990099,99,H
2df371c65a7a3622b70415bd07c4081f,4.080149142,0.01980198,99,H
8674dcf0cfe35939037fa9a5b986866f,3.609550986,0.01980198,99,H
17ae20a577370dc92154c6b1f5b2a5aa,3.537691168,0.01980198,99,H
e606e6a9dbcbaefd0fe8f53571bbcab0,2.960186853,0.02970297,99,H
56bde454092279f47b556883d5909620,2.946855976,0.02970297,99,H
7f85ac088481e3811666998c6ba22231,2.932223906,0.02970297,99,H
c6d3727100d2f11b93aed61d77fdb738,2.649998717,0.04950495,99,H
9b84c28457b400b5694dd08547a42e61,2.550163429,0.01980198,99,H
12695f12ae8b1210e9d3acf090b554e3,2.406026675,0.01980198,99,H
485b61658eddfbbe67e757221b0d8ab6,2.300897863,0.01980198,99,H
0548b11b6de90319756016a02baab332,2.290015778,0.03960396,99,H
59f7d8a7f37d6eeec95eb556f33da267,2.255074095,0.04950495,99,H
c1aff6e411940a2aa4c27aa18a3143cc,2.054504345,0.00990099,99,H
2740cf2417c92847cc298cbd71dd1fcd,1.998256221,0.04950495,99,H
c84e312a70bd6003382b851b5f1f459f,1.883699281,0.01980198,99,H
820c9abaacebd6a706d4378656feea3c,1.73467548,0.01980198,99,H
e3a0a2d8316f0af7d48c8284931cc8e5,1.61607403,0.03960396,99,H
d829bee4984f82ffc2453212157caf96,1.415707668,0.02970297,99,H
97a1525f07b2ae9d88c593fdf7061d9c,1.318080165,0.03960396,99,H
c30585a73af5735d710e4c0d5bdda63d,1.306831302,0.03960396,99,H
89141872710c9a49d865e55f2a35fe5e,1.001001503,0.00990099,99,H
f36c50279a8fa1c121cb9dda1ab1cb42,1.001001503,0.02970297,99,H
aa9b3a1418d146c262ec63305292065a,1.001001503,0.00990099,99,H
ba430d5e27861988066538a27c3742d0,5.859297388,0.00990099,100,H
f4e78e2e397dc8bd3ca2f87c245a8773,5.485108593,0.00990099,100,H
0ed3a6836e138f14044f6950ad7280d2,5.459490541,0.00990099,100,H
7d9c7ec3d7b43d3944aea938e9feb717,5.004660602,0.00990099,100,H
29fbc7e5021229480248fa7466a499a2,4.925810095,0.00990099,100,H
59f7d8a7f37d6eeec95eb556f33da267,4.764761485,0.00990099,100,H
945184b6386c192c0066e0a98a154780,4.752674392,0.00990099,100,H
2bd9309f2f97cae51d18d06ea1ca519a,4.722344203,0.00990099,100,H
b3caf1cebbd99b08e7814febe747ea05,4.661280852,0.00990099,100,H
485b61658eddfbbe67e757221b0d8ab6,4.592124915,0.00990099,100,H
63afe8e6aac58bf0d670a82ca5bc574c,3.691126797,0.00990099,100,H
e708751e62639cc0951c413f92ea7620,3.689841942,0.01980198,100,H
56bde454092279f47b556883d5909620,3.43630393,0.00990099,100,H
e3f6085120269cc587278b4f3486c200,3.264279002,0.02970297,100,H
3eb129ba3c12a44620647798dde41194,3.081374454,0.04950495,100,H
e31678836ca29c0ebde1bd1003bcdca6,3.05653943,0.02970297,100,H
2740cf2417c92847cc298cbd71dd1fcd,3.007748721,0.01980198,100,H
b688fd2360318f8ca8b3cc33fb7af7d2,2.920764,0.02970297,100,H
fe73e5d0bdfc14cc89078fe6b9500b15,2.879219512,0.00990099,100,H
f785a99c791d951a447326035d72c212,2.754885913,0.02970297,100,H
2caf2453f7c312610926a8f735e90a07,2.421961142,0.04950495,100,H
900459d7792d6eda2a65aa3b2063fad6,2.195810959,0.00990099,100,H
6cb9aa1cdff5058df57d21457965cefc,2.181504123,0.03960396,100,H
e5c19d7800b18015f3a917fc015fc42f,2.146175856,0.04950495,100,H
925dcaaf925a71f9b56c956e742dc2e1,2.140619108,0.00990099,100,H
4bc29222703188e33f91bbc7f5e197cf,2.07957263,0.04950495,100,H
48f0d876ee2f7c66d30de34394361f0b,2.069819264,0.01980198,100,H
ef750b49ce41dc588180d0b2d4751419,2.007298451,0.01980198,100,H
118dad8bd9ac1462392f8faf5e699594,2.006521572,0.00990099,100,H
5648dccee530d68ceb3e4d7d22cf8756,1.984832198,0.04950495,100,H
f1de39e0571da03533a12a74e145ed59,1.918804133,0.02970297,100,H
42e9464e281f53ba8a4f84d59d523431,1.732917483,0.04950495,100,H
48724467787e26e951b1814deffaf4f9,1.692465399,0.03960396,100,H
ffff8b550b200e80dd8dd77ce5789927,1.606749107,0.04950495,100,H
15e81918cc5eaa4f2681e2c61c39e526,1.416974904,0.00990099,100,H
4cc817431b3c62a5fc9a845599d17ac5,1.415647413,0.04950495,100,H
e3a0a2d8316f0af7d48c8284931cc8e5,1.258930319,0.04950495,100,H
bf66000e9099cd655b523d306c17dab1,1.001001503,0.01980198,100,H
34db7be999f53bf2ff0761d5d4a4aa47,1.001001503,0.01980198,100,H
1735122f6452284cae1574c71c9a6eec,1.001001503,0.00990099,100,H
9f899b809951b35959600a655e2620cd,1.001001503,0.01980198,100,H
3860fb8719be03e4c32923cb8339c30b,6.031585634,0.00990099,1,S
0ed3a6836e138f14044f6950ad7280d2,5.858779872,0.00990099,1,S
2740cf2417c92847cc298cbd71dd1fcd,4.277413008,0.00990099,1,S
17ae20a577370dc92154c6b1f5b2a5aa,3.965946156,0.00990099,1,S
a2cec0e8d7fe26f1b4376f3692c2c51e,3.879521965,0.00990099,1,S
29fbc7e5021229480248fa7466a499a2,3.411525987,0.00990099,1,S
ca9c66d47347c03d0343d6fe03ed8636,3.387667505,0.01980198,1,S
1f0532e025d966a685fd0d1f3144bc8a,3.312433725,0.01980198,1,S
e708751e62639cc0951c413f92ea7620,3.27975043,0.01980198,1,S
485b61658eddfbbe67e757221b0d8ab6,3.248847895,0.01980198,1,S
8e493df449e84acb4e24f5811ff3599b,3.240158473,0.01980198,1,S
8b53c1e7c9d8c5c7f2478c690c456448,3.066403571,0.04950495,1,S
ba430d5e27861988066538a27c3742d0,3.064959544,0.03960396,1,S
dd7cc08d0ee3a3481d409879ca2f066b,2.884271111,0.02970297,1,S
394eda29c886632f514dd94b58381186,2.766367779,0.04950495,1,S
2df371c65a7a3622b70415bd07c4081f,2.371779138,0.03960396,1,S
02ed3db36ac309dbfe88cfe86ed18546,2.3441772,0.01980198,1,S
63afe8e6aac58bf0d670a82ca5bc574c,2.229501455,0.02970297,1,S
ff59f10bbc0b61796030b91d25ebebcd,2.150291765,0.01980198,1,S
d50fe0084836847342908c887cf3cdb8,2.039690913,0.03960396,1,S
f1de39e0571da03533a12a74e145ed59,2.018859712,0.04950495,1,S
e341d76ffa2250ed506c5fb284abdca6,2.018791043,0.04950495,1,S
edcc1ae48cdbc75eed8ee269a2c766d3,2.008841524,0.04950495,1,S
c46bbc713c20ec576a423bba0cba5281,1.971435313,0.04950495,1,S
7a6d4a1bfc7606e2b28d1aec9abe8368,1.931164896,0.03960396,1,S
369e22b89e21ac2f61463c6cbd9af5fe,1.830969663,0.04950495,1,S
8f2b0e2fc9c1738f298f80558b81e0b6,1.735885285,0.03960396,1,S
d7f300239d79f65c4e664adebcd54b14,1.691292784,0.02970297,1,S
eb9ee7f959d3199f45ccdb0e620f8712,1.67471829,0.03960396,1,S
ca321922be56e7682cce9b8eeec198aa,1.411207742,0.03960396,1,S
a2cec0e8d7fe26f1b4376f3692c2c51e,4.26392469,0.00990099,2,S
0ed3a6836e138f14044f6950ad7280d2,4.035778627,0.00990099,2,S
b3caf1cebbd99b08e7814febe747ea05,4.012819327,0.00990099,2,S
17ae20a577370dc92154c6b1f5b2a5aa,3.346622495,0.03960396,2,S
1f0532e025d966a685fd0d1f3144bc8a,3.143016824,0.01980198,2,S
c46bbc713c20ec576a423bba0cba5281,2.990267695,0.00990099,2,S
5648dccee530d68ceb3e4d7d22cf8756,2.920979537,0.02970297,2,S
2740cf2417c92847cc298cbd71dd1fcd,2.819133694,0.01980198,2,S
63afe8e6aac58bf0d670a82ca5bc574c,2.812492422,0.00990099,2,S
945184b6386c192c0066e0a98a154780,2.682471069,0.03960396,2,S
7d9c7ec3d7b43d3944aea938e9feb717,2.460763045,0.04950495,2,S
29fbc7e5021229480248fa7466a499a2,2.3557134,0.04950495,2,S
3860fb8719be03e4c32923cb8339c30b,2.30973112,0.03960396,2,S
6cb9aa1cdff5058df57d21457965cefc,2.187666382,0.04950495,2,S
e606e6a9dbcbaefd0fe8f53571bbcab0,2.140831417,0.04950495,2,S
e3f6085120269cc587278b4f3486c200,2.119844099,0.04950495,2,S
1063e92b4acc17f22a826d2c79da73b9,2.074461031,0.02970297,2,S
48f0d876ee2f7c66d30de34394361f0b,2.020048607,0.02970297,2,S
6ab9b9cd6bcba23d052f0db7eae0193e,1.937957913,0.04950495,2,S
0a6e6c3b53cf34ee3c842fa90688635a,1.934347124,0.00990099,2,S
e3a0a2d8316f0af7d48c8284931cc8e5,1.884866888,0.01980198,2,S
6941eda7df776b8ff1deeb8824906b14,1.800894291,0.04950495,2,S
ddfd49f939f92958b1ec816741055348,1.781372267,0.04950495,2,S
1c7d2ad94334dd47c5d0181ab8aea2b9,1.64301422,0.04950495,2,S
e6d61f3bef87ae8371054a750ee868b2,1.001001503,0.02970297,2,S
d46e2205f0c6ecf67b51f83d111c509c,1.001001503,0.04950495,2,S
0ed3a6836e138f14044f6950ad7280d2,5.871625666,0.00990099,3,S
a2cec0e8d7fe26f1b4376f3692c2c51e,5.689097289,0.00990099,3,S
1f0532e025d966a685fd0d1f3144bc8a,4.635431344,0.00990099,3,S
29fbc7e5021229480248fa7466a499a2,4.110470454,0.00990099,3,S
e78ecb138a8bee2a728274b849db12c1,3.508823149,0.02970297,3,S
6941eda7df776b8ff1deeb8824906b14,3.416834817,0.00990099,3,S
8e493df449e84acb4e24f5811ff3599b,3.212670739,0.02970297,3,S
8b53c1e7c9d8c5c7f2478c690c456448,3.164528515,0.02970297,3,S
48f0d876ee2f7c66d30de34394361f0b,3.074586566,0.00990099,3,S
485b61658eddfbbe67e757221b0d8ab6,2.748975517,0.00990099,3,S
2763f182a58a05c8f222442db5eeda89,2.664248245,0.02970297,3,S
3eb129ba3c12a44620647798dde41194,2.633456323,0.03960396,3,S
63afe8e6aac58bf0d670a82ca5bc574c,2.441094692,0.02970297,3,S
98168468361844b704d3747b8dfaadaa,2.408058277,0.02970297,3,S
d50fe0084836847342908c887cf3cdb8,2.3733223,0.02970297,3,S
3860fb8719be03e4c32923cb8339c30b,2.272012905,0.04950495,3,S
adde305ce1d3a1e21cb2f12f2b1c0123,2.271391747,0.03960396,3,S
e606e6a9dbcbaefd0fe8f53571bbcab0,2.254011707,0.03960396,3,S
7a6d4a1bfc7606e2b28d1aec9abe8368,2.243701544,0.00990099,3,S
0a6e6c3b53cf34ee3c842fa90688635a,2.149866558,0.00990099,3,S
e3f6085120269cc587278b4f3486c200,2.064696136,0.02970297,3,S
8f2b0e2fc9c1738f298f80558b81e0b6,1.965650275,0.02970297,3,S
32168bb9ee91cc162e332f97affa7a2b,1.951416966,0.04950495,3,S
5dad507afd6cecb7185e8d8fe5fe4b4a,1.86924338,0.04950495,3,S
fe73e5d0bdfc14cc89078fe6b9500b15,1.675101956,0.03960396,3,S
4bef8eeb06aa329d369fab2746a3d3bf,1.463469994,0.00990099,3,S
e302ed277709d45a2380c636213c177a,1.337201957,0.01980198,3,S
33ba975cdb88b5073a2355ffdf01e9cb,1.001001503,0.03960396,3,S
0ed3a6836e138f14044f6950ad7280d2,5.97480794,0.00990099,4,S
1f0532e025d966a685fd0d1f3144bc8a,4.768870329,0.00990099,4,S
a2cec0e8d7fe26f1b4376f3692c2c51e,4.445683565,0.00990099,4,S
e3f6085120269cc587278b4f3486c200,4.379097319,0.00990099,4,S
5648dccee530d68ceb3e4d7d22cf8756,4.213077709,0.00990099,4,S
29fbc7e5021229480248fa7466a499a2,3.921954497,0.00990099,4,S
d50fe0084836847342908c887cf3cdb8,3.903182744,0.01980198,4,S
b3caf1cebbd99b08e7814febe747ea05,3.301679727,0.00990099,4,S
3eb129ba3c12a44620647798dde41194,3.190072831,0.01980198,4,S
7a6d4a1bfc7606e2b28d1aec9abe8368,3.16386308,0.00990099,4,S
63afe8e6aac58bf0d670a82ca5bc574c,3.061038247,0.02970297,4,S
2084618eebd66d047c491005d60656c1,2.82900962,0.00990099,4,S
6cb9aa1cdff5058df57d21457965cefc,2.817420689,0.03960396,4,S
7d9c7ec3d7b43d3944aea938e9feb717,2.784120851,0.04950495,4,S
dd7cc08d0ee3a3481d409879ca2f066b,2.748464235,0.03960396,4,S
2740cf2417c92847cc298cbd71dd1fcd,2.52058258,0.03960396,4,S
edcc1ae48cdbc75eed8ee269a2c766d3,2.479260634,0.01980198,4,S
b7b4ecb07e1719860260746a5443092a,2.432049014,0.03960396,4,S
c46bbc713c20ec576a423bba0cba5281,2.213348428,0.02970297,4,S
923f521b9cf313f1f95c9367e09bbc1c,2.207816629,0.04950495,4,S
e811a0533e11feeb36b2121eb5d26458,2.192056019,0.03960396,4,S
f4e78e2e397dc8bd3ca2f87c245a8773,2.171679596,0.04950495,4,S
67c513597110e7c0bdf71d7a30a002c0,2.002028661,0.00990099,4,S
ff3df8a3c8e50c8d1da38e6a48dc2707,1.733501781,0.01980198,4,S
e31678836ca29c0ebde1bd1003bcdca6,1.671274125,0.04950495,4,S
95f1cd82744ecf4773f69189ea5c2ceb,1.42797157,0.00990099,4,S
eb6d7ca75d2df5fce98a05b80f9ddb1f,1.415583012,0.00990099,4,S
ef750b49ce41dc588180d0b2d4751419,1.414161068,0.02970297,4,S
f340cf3b808d93363d6d8d15432ba7b6,1.139290354,0.03960396,4,S
1f0532e025d966a685fd0d1f3144bc8a,6.330925486,0.00990099,5,S
0ed3a6836e138f14044f6950ad7280d2,5.421900537,0.00990099,5,S
a2cec0e8d7fe26f1b4376f3692c2c51e,5.412221408,0.00990099,5,S
29fbc7e5021229480248fa7466a499a2,5.276981191,0.00990099,5,S
f4e78e2e397dc8bd3ca2f87c245a8773,4.365138211,0.00990099,5,S
8e493df449e84acb4e24f5811ff3599b,3.732376262,0.01980198,5,S
e811a0533e11feeb36b2121eb5d26458,3.676231239,0.04950495,5,S
e78ecb138a8bee2a728274b849db12c1,3.525705824,0.01980198,5,S
7d9c7ec3d7b43d3944aea938e9feb717,3.400299007,0.00990099,5,S
8b53c1e7c9d8c5c7f2478c690c456448,3.306765418,0.02970297,5,S
17ae20a577370dc92154c6b1f5b2a5aa,3.269756831,0.04950495,5,S
dd7cc08d0ee3a3481d409879ca2f066b,3.21101324,0.01980198,5,S
3eb129ba3c12a44620647798dde41194,3.072197622,0.02970297,5,S
394eda29c886632f514dd94b58381186,2.944955387,0.04950495,5,S
1063e92b4acc17f22a826d2c79da73b9,2.888037195,0.01980198,5,S
e3f6085120269cc587278b4f3486c200,2.815827459,0.01980198,5,S
98bcf713cdab713b589f72f2ebcef570,2.796454518,0.03960396,5,S
b3caf1cebbd99b08e7814febe747ea05,2.713614999,0.00990099,5,S
6cb9aa1cdff5058df57d21457965cefc,2.711682811,0.03960396,5,S
fcb6828a045dc6a69bad8b8de33f7547,2.689545681,0.03960396,5,S
8f2b0e2fc9c1738f298f80558b81e0b6,2.681780764,0.00990099,5,S
02ed3db36ac309dbfe88cfe86ed18546,2.577005726,0.00990099,5,S
c1aff6e411940a2aa4c27aa18a3143cc,2.486648732,0.00990099,5,S
3860fb8719be03e4c32923cb8339c30b,2.412439065,0.01980198,5,S
63afe8e6aac58bf0d670a82ca5bc574c,2.254451263,0.03960396,5,S
bb51fadf084421bbb1a59905985c201a,2.248957265,0.03960396,5,S
2740cf2417c92847cc298cbd71dd1fcd,2.231433329,0.04950495,5,S
cb7b110627b75c179449ecb70f8bc8d0,2.217435598,0.03960396,5,S
6941eda7df776b8ff1deeb8824906b14,2.208988827,0.02970297,5,S
b55f5cd81cb98b3cee7a29ec4e00d7f4,1.985943592,0.02970297,5,S
f8781b5e3419815b2ae2f762b8ea7fb6,1.720687772,0.02970297,5,S
e3a0a2d8316f0af7d48c8284931cc8e5,1.681568914,0.03960396,5,S
7a898440177187e67dcb222994a04b2f,1.666414919,0.03960396,5,S
eb9ee7f959d3199f45ccdb0e620f8712,1.416797324,0.02970297,5,S
29e780f4f114fafd1257a5ab196d01a0,1.416777083,0.03960396,5,S
889db9b08a764ab06be7d7a2c3df3a9d,1.415817097,0.00990099,5,S
8f4e12a824ebe83aa538ab277f6449e3,1.414776765,0.00990099,5,S
7a6d4a1bfc7606e2b28d1aec9abe8368,1.410262123,0.03960396,5,S
b332b9a4d638a1f226e57c94a40f1450,1.001001503,0.02970297,5,S
0ed3a6836e138f14044f6950ad7280d2,5.949351808,0.00990099,6,S
7d9c7ec3d7b43d3944aea938e9feb717,5.063176869,0.00990099,6,S
1f0532e025d966a685fd0d1f3144bc8a,4.835218702,0.00990099,6,S
29fbc7e5021229480248fa7466a499a2,3.864151814,0.01980198,6,S
2bd9309f2f97cae51d18d06ea1ca519a,3.770550494,0.01980198,6,S
63afe8e6aac58bf0d670a82ca5bc574c,3.66689635,0.00990099,6,S
d50fe0084836847342908c887cf3cdb8,3.608290296,0.01980198,6,S
17ae20a577370dc92154c6b1f5b2a5aa,3.487881709,0.02970297,6,S
06f825b512d903b9230e1a55d87359ee,3.475376634,0.01980198,6,S
e708751e62639cc0951c413f92ea7620,3.090951786,0.01980198,6,S
3860fb8719be03e4c32923cb8339c30b,3.023555434,0.03960396,6,S
394eda29c886632f514dd94b58381186,3.002060539,0.04950495,6,S
2740cf2417c92847cc298cbd71dd1fcd,2.912304042,0.02970297,6,S
2df371c65a7a3622b70415bd07c4081f,2.85848282,0.02970297,6,S
b688fd2360318f8ca8b3cc33fb7af7d2,2.754922047,0.02970297,6,S
59f7d8a7f37d6eeec95eb556f33da267,2.628522704,0.00990099,6,S
6941eda7df776b8ff1deeb8824906b14,2.50056012,0.00990099,6,S
02fc1f455a4d4d1a851b3752eef338d4,2.446255194,0.02970297,6,S
a2cec0e8d7fe26f1b4376f3692c2c51e,2.320306781,0.04950495,6,S
369e22b89e21ac2f61463c6cbd9af5fe,2.275042565,0.00990099,6,S
499799ce203867cdcca7cf04492872a7,2.251715313,0.04950495,6,S
38145b92af854c92537660695038089f,2.23181953,0.04950495,6,S
f340cf3b808d93363d6d8d15432ba7b6,2.034690807,0.03960396,6,S
310ab433faac5fab0765d87127d7578f,1.918591537,0.04950495,6,S
4bef8eeb06aa329d369fab2746a3d3bf,1.90404306,0.01980198,6,S
c953adfedcfaa74c6fc85f8990f00af0,1.730373797,0.04950495,6,S
0df6c802966e8670279671824da4f10a,1.63736466,0.01980198,6,S
2d5547276eaac4d30c656131f425248a,1.415913679,0.04950495,6,S
6a8c7f5307a98527a1df84435af70a71,1.415084048,0.00990099,6,S
d458fb563cf2482047afadedd8081de1,1.412519555,0.04950495,6,S
0a6e6c3b53cf34ee3c842fa90688635a,1.372317003,0.03960396,6,S
8f2b0e2fc9c1738f298f80558b81e0b6,1.357549299,0.04950495,6,S
0ed3a6836e138f14044f6950ad7280d2,5.870018442,0.00990099,7,S
a2cec0e8d7fe26f1b4376f3692c2c51e,4.412661805,0.00990099,7,S
1f0532e025d966a685fd0d1f3144bc8a,4.298168732,0.01980198,7,S
29fbc7e5021229480248fa7466a499a2,4.186258032,0.00990099,7,S
8e493df449e84acb4e24f5811ff3599b,3.727927582,0.03960396,7,S
63afe8e6aac58bf0d670a82ca5bc574c,3.652441411,0.00990099,7,S
7d9c7ec3d7b43d3944aea938e9feb717,3.559848395,0.01980198,7,S
2df371c65a7a3622b70415bd07c4081f,3.350414074,0.01980198,7,S
2740cf2417c92847cc298cbd71dd1fcd,3.180033776,0.00990099,7,S
b3caf1cebbd99b08e7814febe747ea05,2.778189545,0.01980198,7,S
cb7b110627b75c179449ecb70f8bc8d0,2.69513055,0.03960396,7,S
401d41f10377f8f27046e738dab2286f,2.661465693,0.02970297,7,S
e3f6085120269cc587278b4f3486c200,2.457607352,0.04950495,7,S
b022b5312f30be684bdd2cc66030dea5,2.437732035,0.02970297,7,S
3bae00d865b43e800a6f297f958ac2de,2.365178448,0.02970297,7,S
48f0d876ee2f7c66d30de34394361f0b,2.337950463,0.04950495,7,S
6941eda7df776b8ff1deeb8824906b14,2.227682832,0.02970297,7,S
5648dccee530d68ceb3e4d7d22cf8756,2.133783121,0.04950495,7,S
f1de39e0571da03533a12a74e145ed59,1.997730357,0.00990099,7,S
42e9464e281f53ba8a4f84d59d523431,1.995598881,0.02970297,7,S
5fb1a92ab39fb1cf454cf726f97ad18d,1.994283081,0.01980198,7,S
021cec1991db0604b58a15c8568348c2,1.951407791,0.02970297,7,S
c1aff6e411940a2aa4c27aa18a3143cc,1.948388512,0.04950495,7,S
0a6e6c3b53cf34ee3c842fa90688635a,1.729392947,0.03960396,7,S
369e22b89e21ac2f61463c6cbd9af5fe,1.682851426,0.01980198,7,S
0ed3a6836e138f14044f6950ad7280d2,5.196981429,0.00990099,8,S
8e493df449e84acb4e24f5811ff3599b,4.550832987,0.00990099,8,S
5648dccee530d68ceb3e4d7d22cf8756,4.529122232,0.00990099,8,S
29fbc7e5021229480248fa7466a499a2,3.661072226,0.01980198,8,S
6e3e062d65c1b047950a2492118eb70b,3.655296231,0.02970297,8,S
2bd9309f2f97cae51d18d06ea1ca519a,3.476898701,0.03960396,8,S
ca9c66d47347c03d0343d6fe03ed8636,3.427664299,0.01980198,8,S
e708751e62639cc0951c413f92ea7620,3.375570345,0.00990099,8,S
1f0532e025d966a685fd0d1f3144bc8a,3.332276012,0.00990099,8,S
e78ecb138a8bee2a728274b849db12c1,3.235670889,0.02970297,8,S
81b14a06fe51fed6aaa311ff4e370125,3.23525566,0.02970297,8,S
a2cec0e8d7fe26f1b4376f3692c2c51e,3.195954453,0.00990099,8,S
7554ab04641923e9511641bb3722769c,2.976821799,0.01980198,8,S
e3f6085120269cc587278b4f3486c200,2.890369089,0.01980198,8,S
6cb9aa1cdff5058df57d21457965cefc,2.824741612,0.02970297,8,S
6941eda7df776b8ff1deeb8824906b14,2.76194798,0.01980198,8,S
8f2b0e2fc9c1738f298f80558b81e0b6,2.595411766,0.00990099,8,S
e341d76ffa2250ed506c5fb284abdca6,2.466542642,0.02970297,8,S
17ae20a577370dc92154c6b1f5b2a5aa,2.422624039,0.02970297,8,S
7a6d4a1bfc7606e2b28d1aec9abe8368,2.345377238,0.01980198,8,S
